,userid,country,age,gender,start_date,ds,count
508129,7845979,US,44,male,2018-11-29,2020-03-14,20
409976,4452083,NL,26,male,2018-11-12,2020-05-31,23
66455,8146145,US,62,male,2018-06-01,2020-03-12,16
645924,4604349,US,18,male,2018-10-02,2020-01-07,40
322800,7418931,PL,29,male,2018-02-05,2020-02-18,7
613123,6789005,DK,23,male,2018-04-26,2020-07-01,4
283168,2122722,US,32,male,2018-10-07,2020-08-25,21
10234,8903697,DK,31,male,2018-02-09,2020-03-03,11
261894,2514679,IT,60,male,2018-10-27,2020-08-08,1
513328,7784164,US,37,male,2018-07-06,2020-04-12,19
184261,1274789,FI,47,male,2018-09-21,2020-08-26,1
358761,6802483,NL,41,unknown,2018-01-11,2020-02-16,3
33673,9779081,NL,39,female,2018-04-06,2020-01-17,3
11118,7866150,IT,66,male,2018-11-09,2020-01-07,2
147445,7683622,UK,49,male,2018-07-16,2020-05-21,4
594192,8851610,UK,50,male,2018-06-13,2020-05-13,6
13240,4803419,UK,15,unknown,2018-10-27,2020-04-25,1
147002,6825976,US,26,male,2018-02-22,2020-01-29,31
322633,1985743,US,46,unknown,2018-02-02,2020-03-14,3
8468,9461336,US,41,male,2018-02-18,2020-05-25,13
254623,2934243,FR,33,male,2018-11-28,2020-08-07,3
322510,1847169,PL,44,male,2018-10-10,2020-07-28,4
353504,9649909,DE,62,male,2018-01-10,2020-08-07,3
300899,4760661,US,20,female,2018-11-04,2020-03-31,8
156808,4371704,PL,50,male,2018-12-12,2020-07-01,7
441217,1425356,PL,45,male,2018-10-16,2020-06-26,10
91041,8416760,NL,36,male,2018-10-02,2020-05-12,5
637912,3441587,US,41,male,2018-10-15,2020-02-15,78
594092,6181171,PL,26,male,2018-11-05,2020-08-30,3
168577,9040022,US,40,male,2018-01-05,2020-08-22,28
475818,4493279,US,43,male,2018-08-18,2020-06-27,37
18898,9172385,NL,38,female,2018-01-17,2020-05-10,2
130680,1694398,NL,46,female,2018-03-18,2020-05-28,2
413768,8200562,US,24,male,2018-05-24,2020-07-20,3
387099,6359159,PL,38,male,2018-06-17,2020-01-30,3
130958,2658293,US,52,male,2018-01-09,2020-01-05,19
179144,3919218,US,21,male,2018-05-10,2020-01-11,16
373500,5885704,US,38,female,2018-11-12,2020-01-29,11
145692,3138482,US,66,female,2018-03-25,2020-03-17,4
42336,9461198,US,30,male,2018-01-20,2020-01-20,68
295789,8314272,US,40,male,2018-05-30,2020-01-03,40
290305,3814706,UK,26,male,2018-12-16,2020-09-09,2
673783,7869668,UK,36,female,2018-07-04,2020-01-20,6
444247,7928965,US,72,male,2018-10-05,2020-08-16,12
535939,2163142,US,68,male,2018-11-22,2020-07-26,9
288048,9700367,UK,32,male,2018-04-17,2020-02-08,12
551099,9910686,US,23,female,2018-02-08,2020-05-11,5
242519,8316056,US,68,male,2018-10-21,2020-06-25,48
229578,6071035,US,32,female,2018-03-11,2020-07-12,12
338411,5109339,US,23,male,2018-10-11,2020-03-16,14
310908,8312178,US,38,male,2018-11-08,2020-03-03,56
435730,7101310,US,65,female,2018-09-16,2020-06-02,7
510782,6942217,CZ,38,male,2018-01-09,2020-07-16,1
142555,9631456,PL,38,female,2018-09-11,2020-02-12,3
602554,2686957,US,33,unknown,2018-05-10,2020-02-28,4
144448,4972176,NL,41,female,2018-06-06,2020-06-03,3
628757,1613636,DK,37,male,2018-02-21,2020-03-15,4
2273,4921543,US,49,male,2018-04-07,2020-05-07,29
476333,2329776,DK,38,male,2018-12-02,2020-01-17,3
78486,1922828,FR,77,female,2018-01-04,2020-02-19,1
656298,8119402,NL,42,female,2018-04-20,2020-03-11,5
289242,8581615,DE,40,male,2018-11-22,2020-06-04,1
608240,1673359,DE,33,male,2018-03-07,2020-06-01,4
374822,7494403,UK,47,male,2018-10-16,2020-01-10,2
108858,1717412,US,39,female,2018-08-30,2020-03-19,15
49313,5382557,US,40,female,2018-11-30,2020-08-21,14
203732,2399443,NL,46,female,2018-03-05,2020-08-09,8
150188,4077593,US,77,female,2018-04-04,2020-01-16,14
262744,6187316,US,44,male,2018-11-18,2020-08-20,23
515351,8593924,US,44,male,2018-06-18,2020-08-08,47
114312,6148679,US,37,male,2018-03-02,2020-01-04,71
300720,9210835,PL,77,male,2018-11-26,2020-06-27,4
585353,5839773,PL,32,male,2018-08-24,2020-02-01,18
191383,1709924,US,37,male,2018-01-28,2020-01-28,31
624506,9366391,US,26,male,2018-05-18,2020-05-04,17
189804,9399451,US,54,male,2018-05-14,2020-01-26,15
182411,2275624,US,72,male,2018-01-30,2020-06-16,16
334638,8294301,US,76,male,2018-09-01,2020-03-25,9
611650,2627405,US,47,female,2018-02-27,2020-08-09,11
224903,5752828,DE,28,male,2018-04-03,2020-07-25,2
575377,6868214,US,29,female,2018-10-29,2020-04-20,3
16897,3149579,DK,31,male,2018-03-14,2020-02-25,8
351501,6056584,US,47,male,2018-12-15,2020-02-07,58
422751,6864398,US,28,male,2018-03-25,2020-06-30,2
17850,4592783,IT,64,female,2018-05-09,2020-06-12,1
395164,5562587,NL,28,female,2018-10-19,2020-03-03,3
510401,8965818,US,40,female,2018-10-18,2020-03-21,18
190149,8177467,US,14,male,2018-06-16,2020-07-18,11
523538,3989881,PL,42,unknown,2018-05-16,2020-06-13,1
19772,3836905,CZ,63,male,2018-12-18,2020-02-09,5
160368,9049514,US,29,male,2018-10-04,2020-01-28,41
627635,7202355,NL,36,male,2018-06-19,2020-02-16,13
517270,5307323,NL,69,female,2018-10-27,2020-08-28,1
450660,4351918,NL,19,male,2018-09-07,2020-03-22,1
60772,6080539,US,26,male,2018-08-25,2020-07-21,26
503597,6959526,US,50,female,2018-04-28,2020-04-01,5
215042,9476780,PL,47,male,2018-12-11,2020-03-23,11
17148,4334079,UK,36,male,2018-01-11,2020-01-03,8
459747,3432393,PL,47,male,2018-02-07,2020-02-15,9
300630,2760887,DE,41,male,2018-08-31,2020-08-16,4
168044,2875512,US,41,male,2018-07-01,2020-08-12,21
409792,9646180,PL,31,male,2018-10-19,2020-03-15,7
617811,2559001,US,48,female,2018-05-25,2020-01-15,2
354299,4477766,US,39,female,2018-05-15,2020-08-31,9
304934,4030438,US,32,male,2018-04-29,2020-02-07,45
429085,4610765,NL,48,female,2018-08-22,2020-06-15,3
660196,2720325,NL,47,male,2018-09-02,2020-08-19,9
134367,4246929,US,38,male,2018-09-10,2020-09-02,23
134670,9949292,US,48,male,2018-03-22,2020-05-26,34
194828,8546565,NL,50,male,2018-08-18,2020-01-18,6
588285,8139905,NL,20,female,2018-09-23,2020-02-04,1
668583,1725261,US,67,male,2018-04-28,2020-09-07,37
411975,8605315,US,40,male,2018-05-26,2020-01-20,57
344898,3359505,PL,43,female,2018-10-22,2020-04-05,5
340918,9618591,US,76,male,2018-08-06,2020-01-14,28
282703,8231332,US,45,male,2018-11-02,2020-05-31,62
555103,2312480,NL,61,male,2018-10-14,2020-04-25,2
344990,4473837,US,75,female,2018-08-02,2020-06-03,3
567319,6408687,FI,66,male,2018-02-03,2020-06-30,1
281157,6282969,DK,70,male,2018-12-19,2020-07-16,1
247384,7514510,IT,45,female,2018-03-17,2020-02-09,3
94903,6691811,US,31,male,2018-05-17,2020-01-02,21
215832,9275708,US,57,male,2018-02-16,2020-02-26,13
621759,6021723,DE,35,male,2018-11-30,2020-07-25,2
161223,9280406,PL,40,male,2018-02-25,2020-08-19,6
368087,9925102,US,20,male,2018-10-28,2020-08-20,6
402014,5435612,DK,37,male,2018-09-04,2020-06-17,4
159244,9001272,US,45,male,2018-05-12,2020-06-19,19
605166,4842710,PL,69,unknown,2018-04-21,2020-09-06,1
475545,9455993,FI,43,female,2018-09-03,2020-08-27,3
436514,6616998,US,38,male,2018-11-05,2020-08-04,60
94811,7380809,NL,32,unknown,2018-07-28,2020-04-20,1
280187,4524990,DE,30,male,2018-01-06,2020-07-19,3
144233,7339575,US,36,female,2018-11-09,2020-05-06,20
199413,4773482,US,44,male,2018-01-23,2020-02-22,29
182092,5033460,DE,41,male,2018-06-22,2020-03-04,5
592179,6222762,US,49,male,2018-07-14,2020-04-28,23
48581,8779046,US,44,male,2018-06-28,2020-04-21,38
589572,5210072,US,25,male,2018-09-17,2020-05-16,12
569832,8968437,PL,79,unknown,2018-05-15,2020-01-27,1
129965,1795544,US,45,male,2018-04-08,2020-01-06,12
645065,8877548,NL,52,male,2018-02-13,2020-06-16,1
444802,9659591,DK,65,male,2018-04-09,2020-05-26,5
218805,9395527,FR,34,male,2018-09-11,2020-08-18,4
50098,7065583,US,35,male,2018-12-07,2020-04-30,27
81134,9344375,FI,35,male,2018-07-26,2020-02-25,6
162597,3739386,US,57,female,2018-03-23,2020-02-18,6
179322,6791092,US,39,male,2018-12-19,2020-01-11,47
350646,5547892,US,38,male,2018-08-18,2020-07-22,12
422476,9343930,UK,64,female,2018-05-12,2020-06-15,2
662096,5744275,DE,56,male,2018-06-02,2020-01-05,1
73295,1366162,US,67,male,2018-10-21,2020-05-13,16
444939,5423064,US,80,male,2018-04-08,2020-02-07,8
173048,1436855,US,50,male,2018-11-12,2020-05-27,24
578114,5897651,US,29,female,2018-11-18,2020-01-20,35
139479,9943238,US,27,female,2018-02-25,2020-02-24,9
50126,8660174,US,49,male,2018-03-25,2020-05-11,18
157994,2721222,PL,61,female,2018-11-30,2020-02-09,1
351584,5364221,US,35,female,2018-06-14,2020-04-06,11
387850,6879824,US,44,unknown,2018-11-24,2020-05-13,1
236991,5953668,US,30,female,2018-12-16,2020-04-14,16
677906,9950575,US,49,male,2018-08-26,2020-07-09,27
372200,7543902,PL,50,male,2018-02-17,2020-05-03,5
503447,9697869,FI,61,male,2018-08-06,2020-05-26,1
624355,7693121,US,22,male,2018-10-09,2020-07-31,21
62877,3171474,US,47,male,2018-11-10,2020-06-07,8
222513,7101851,US,25,female,2018-07-31,2020-05-08,3
177133,1858329,US,20,male,2018-01-11,2020-02-28,15
101179,9848552,US,43,male,2018-05-31,2020-06-17,25
513386,2480968,US,41,male,2018-11-18,2020-09-05,40
132030,6765558,DK,76,male,2018-03-26,2020-02-06,5
654157,8860527,US,19,female,2018-11-12,2020-03-25,10
493117,6918652,US,21,unknown,2018-11-02,2020-06-17,2
164374,3346976,US,25,male,2018-04-12,2020-08-23,9
557904,1640868,FR,40,male,2018-08-17,2020-03-02,6
412969,7458997,IT,37,female,2018-02-14,2020-08-15,3
489228,6096648,PL,37,female,2018-08-09,2020-08-21,2
185314,4625483,FI,67,female,2018-06-07,2020-02-13,1
570378,6552378,NL,32,female,2018-10-09,2020-01-29,6
9844,9589901,US,71,male,2018-02-06,2020-03-14,5
219223,5854242,US,22,female,2018-08-30,2020-02-11,8
38090,1734601,US,17,male,2018-07-03,2020-02-24,9
659293,5976888,FR,57,male,2018-07-26,2020-02-14,1
430892,5902823,NL,46,male,2018-04-07,2020-01-18,4
582618,4024047,US,74,male,2018-05-24,2020-03-10,3
61221,1835116,UK,39,male,2018-01-28,2020-09-09,9
538240,5143015,US,42,unknown,2018-06-11,2020-04-13,6
59508,4976497,DE,38,male,2018-11-16,2020-03-24,1
604282,5727674,DK,43,female,2018-03-23,2020-03-09,3
255259,9703987,US,35,female,2018-08-12,2020-07-26,2
479492,6125019,UK,41,female,2018-07-27,2020-08-19,2
315245,7909039,US,18,male,2018-01-03,2020-07-18,16
125770,7673135,US,71,female,2018-02-03,2020-06-19,8
476976,2094317,PL,34,male,2018-03-29,2020-01-01,15
434172,4230605,US,50,unknown,2018-01-27,2020-01-22,2
380611,2725065,US,62,male,2018-09-13,2020-06-14,5
203334,7888280,US,35,male,2018-05-19,2020-02-09,25
527840,3795608,DE,76,male,2018-02-22,2020-08-28,2
461168,4817534,IT,50,female,2018-12-20,2020-03-03,1
19775,5003471,US,38,male,2018-01-12,2020-03-08,40
469950,7072145,DE,37,female,2018-10-18,2020-08-06,5
376742,7594240,PL,34,male,2018-08-12,2020-04-16,13
659291,5976888,FR,57,male,2018-07-26,2020-01-04,1
576831,9208879,FR,34,female,2018-11-12,2020-06-26,1
90233,2381840,DK,55,male,2018-07-31,2020-06-25,3
319496,7791387,US,64,male,2018-06-21,2020-09-05,17
28783,9480742,US,58,male,2018-12-20,2020-01-14,21
583968,9890983,US,32,male,2018-05-09,2020-08-07,12
34995,6250251,US,47,female,2018-08-15,2020-06-24,10
66231,4173833,US,49,male,2018-04-19,2020-03-01,30
523338,1485154,DK,18,male,2018-07-31,2020-04-21,1
556462,4249779,US,78,male,2018-12-21,2020-07-10,2
620935,3757403,DK,25,female,2018-09-09,2020-05-03,1
507884,4894277,UK,50,male,2018-10-06,2020-01-09,9
327298,2901517,CZ,22,male,2018-11-01,2020-04-30,3
448534,5608730,US,38,male,2018-02-22,2020-02-18,28
167233,6761245,DK,42,male,2018-04-12,2020-05-25,1
604161,1470551,US,32,male,2018-11-23,2020-03-04,13
66406,9232006,PL,43,unknown,2018-06-29,2020-08-19,2
518960,4978402,US,15,male,2018-07-15,2020-02-04,10
585531,7971875,UK,44,male,2018-05-26,2020-02-13,7
329498,6945194,DE,44,male,2018-03-20,2020-03-23,10
642798,3697723,US,50,male,2018-11-02,2020-01-12,47
671091,8670482,NL,31,male,2018-03-20,2020-07-11,6
607942,5867994,FI,34,unknown,2018-06-15,2020-07-12,1
285378,6518654,NL,45,female,2018-08-02,2020-06-15,4
366348,4606479,NL,62,male,2018-07-04,2020-03-23,1
373794,7561574,US,39,male,2018-03-28,2020-04-18,16
356327,9922559,DK,30,male,2018-01-07,2020-09-05,5
15986,3057762,FI,48,unknown,2018-02-03,2020-04-01,1
228698,8230817,NL,45,male,2018-07-03,2020-01-11,15
559321,5012660,US,17,male,2018-09-22,2020-07-24,12
288378,6056339,US,33,female,2018-11-11,2020-08-03,6
365402,8575881,FI,48,male,2018-09-19,2020-05-17,2
158979,7669361,IT,66,female,2018-08-11,2020-03-28,2
222843,9111190,US,66,male,2018-01-08,2020-06-01,2
201138,2581889,US,37,male,2018-12-02,2020-05-22,11
341955,2578751,US,40,female,2018-04-24,2020-06-07,7
497168,3715430,NL,38,male,2018-10-29,2020-06-26,7
73952,3374386,US,46,male,2018-12-16,2020-06-14,9
225127,3482521,US,70,male,2018-07-07,2020-04-13,4
350240,1475975,US,20,female,2018-02-07,2020-05-13,7
404944,1968861,PL,14,male,2018-09-30,2020-05-12,3
548222,1869773,US,42,male,2018-10-29,2020-02-20,37
557433,1492150,CZ,40,male,2018-04-01,2020-01-18,12
43425,4779160,US,21,male,2018-09-01,2020-02-02,13
179747,4754448,US,36,male,2018-12-10,2020-08-16,33
445734,1672889,NL,29,male,2018-12-09,2020-03-04,2
94860,5467312,DE,33,male,2018-09-06,2020-08-16,13
533443,6092903,US,28,female,2018-09-01,2020-04-13,12
537078,4020355,US,43,male,2018-11-01,2020-05-15,29
504726,4781414,US,56,male,2018-11-18,2020-03-07,6
861,9548200,FI,41,female,2018-06-12,2020-06-24,1
299935,1336220,US,43,male,2018-03-19,2020-02-02,37
458786,5171060,FI,40,unknown,2018-04-19,2020-01-20,1
13432,7714657,US,53,female,2018-08-18,2020-08-11,5
166052,1482603,US,36,unknown,2018-12-16,2020-07-24,2
176712,3143837,US,62,male,2018-02-28,2020-07-10,2
308865,6785810,DE,62,male,2018-06-04,2020-03-29,1
173081,7062824,PL,47,male,2018-10-02,2020-04-26,9
349850,6638992,DK,31,female,2018-01-04,2020-05-01,1
78809,9257784,CZ,27,male,2018-11-09,2020-02-07,4
349197,1344063,US,40,male,2018-06-09,2020-04-02,27
448611,6243099,US,35,male,2018-12-05,2020-01-23,45
595450,9500530,US,44,male,2018-09-20,2020-05-18,22
157978,8727011,US,42,female,2018-06-25,2020-05-06,11
568284,5665367,DE,16,male,2018-02-17,2020-03-05,3
433580,3340274,US,18,male,2018-06-14,2020-02-20,17
654885,4923817,US,32,unknown,2018-09-04,2020-09-04,4
560087,6603605,NL,47,male,2018-03-24,2020-06-23,8
654319,2722091,US,44,female,2018-12-17,2020-07-09,11
260551,6558144,US,55,male,2018-08-25,2020-07-11,11
485530,6252972,FR,22,male,2018-11-19,2020-02-03,1
178596,6172153,NL,31,male,2018-03-14,2020-01-07,8
456898,2759879,IT,40,female,2018-09-28,2020-02-15,2
89937,1692995,US,37,male,2018-12-03,2020-05-07,26
258953,8286195,DK,32,female,2018-02-17,2020-05-26,1
375384,2797397,US,40,male,2018-11-13,2020-05-18,24
563938,1606025,US,67,female,2018-07-25,2020-06-08,5
44010,4919319,US,33,male,2018-03-16,2020-08-18,19
243734,9529562,US,38,male,2018-10-18,2020-04-29,11
92046,8525964,DE,48,male,2018-11-04,2020-05-21,5
647432,6987771,US,79,male,2018-12-14,2020-06-18,9
298718,5751966,US,39,male,2018-08-30,2020-03-09,42
543883,2020535,US,19,female,2018-10-19,2020-03-23,12
396294,8188367,CZ,41,male,2018-06-04,2020-08-29,4
262140,1721910,US,35,male,2018-12-13,2020-06-15,18
200834,6195153,PL,59,female,2018-02-02,2020-08-19,4
247233,4393676,NL,29,male,2018-05-24,2020-01-03,17
553661,4848713,US,43,male,2018-10-15,2020-06-27,37
443267,4889315,US,16,male,2018-08-19,2020-07-31,17
542927,9625276,DK,52,male,2018-09-26,2020-06-23,2
631182,2436044,US,33,unknown,2018-01-05,2020-08-03,4
282668,6738446,PL,33,female,2018-04-05,2020-08-28,6
530405,5156812,IT,41,male,2018-10-19,2020-08-06,5
440008,8430585,CZ,47,male,2018-01-10,2020-06-03,7
440215,8870317,IT,48,male,2018-06-14,2020-06-16,6
552149,4324984,US,51,male,2018-07-23,2020-05-10,3
649226,2329117,US,22,female,2018-11-28,2020-07-02,6
399157,5621918,US,31,male,2018-11-30,2020-06-13,34
512542,6489589,DE,27,male,2018-10-23,2020-06-23,2
147250,4030193,US,46,female,2018-01-02,2020-02-03,10
86299,2352432,US,14,male,2018-04-12,2020-05-23,15
214162,4946059,FR,28,male,2018-01-14,2020-01-27,2
219851,6670879,PL,43,male,2018-08-22,2020-06-13,10
4176,7572790,US,41,male,2018-06-28,2020-02-25,47
530388,8950354,US,47,male,2018-03-15,2020-04-13,40
8258,6710736,US,40,female,2018-01-03,2020-03-30,10
248339,8184145,PL,33,female,2018-07-30,2020-07-05,2
409936,2731682,US,44,female,2018-10-13,2020-04-24,9
472572,7436246,DE,27,male,2018-11-28,2020-05-28,3
506786,8144890,UK,32,male,2018-07-27,2020-05-31,13
340821,2928255,DE,40,male,2018-10-21,2020-09-01,9
300176,4547549,CZ,71,male,2018-10-27,2020-08-11,2
488992,2184768,UK,47,male,2018-04-13,2020-07-24,4
133685,2311139,DK,43,male,2018-04-15,2020-02-08,4
239070,9266353,US,16,male,2018-05-13,2020-05-16,16
251419,9633844,US,43,female,2018-10-09,2020-03-09,23
510559,1490311,NL,47,male,2018-12-10,2020-03-01,8
225125,9824349,IT,38,male,2018-02-17,2020-04-05,1
90524,1767566,US,31,female,2018-06-03,2020-03-19,10
11507,3521899,PL,19,female,2018-07-25,2020-06-11,1
624656,1387326,NL,38,female,2018-04-02,2020-08-17,3
506155,7580205,US,49,male,2018-01-06,2020-02-28,43
326308,1391717,FR,31,male,2018-09-11,2020-05-12,2
142291,3849376,FR,15,female,2018-01-08,2020-07-11,1
397682,8378306,US,64,male,2018-07-23,2020-01-08,12
224747,7245020,NL,43,male,2018-04-23,2020-08-04,11
245301,5623898,UK,56,male,2018-08-09,2020-02-09,1
314675,4051233,US,38,unknown,2018-05-26,2020-07-12,2
55741,8859389,NL,71,male,2018-11-16,2020-02-25,2
373286,1593267,US,72,male,2018-06-03,2020-07-14,8
439886,5888230,CZ,20,female,2018-04-12,2020-07-12,1
373119,7133392,US,47,male,2018-04-07,2020-02-23,35
283486,7757002,US,44,male,2018-07-30,2020-08-25,19
90571,7399044,US,37,male,2018-01-22,2020-01-03,32
301114,8516824,NL,31,male,2018-04-24,2020-08-15,14
415113,4685284,US,41,male,2018-09-27,2020-05-22,13
607113,3357124,PL,50,male,2018-04-12,2020-05-03,5
66871,3268147,US,21,female,2018-11-17,2020-07-01,18
535326,4939704,US,49,male,2018-07-18,2020-07-11,15
556449,1956555,US,22,female,2018-10-22,2020-06-13,7
462000,6651647,NL,41,male,2018-06-21,2020-04-26,9
662882,1596609,PL,39,female,2018-09-29,2020-06-17,7
283708,1556083,US,19,female,2018-03-01,2020-01-13,4
676567,9038731,UK,38,male,2018-01-27,2020-06-03,5
359797,5188064,CZ,46,male,2018-07-07,2020-04-02,2
331941,1567040,PL,27,male,2018-03-09,2020-03-03,13
640779,8816389,US,15,male,2018-10-16,2020-07-12,14
346784,5615693,US,17,male,2018-05-14,2020-03-26,22
181022,4143163,DE,48,male,2018-09-28,2020-03-06,5
231997,8205165,PL,79,male,2018-02-07,2020-03-11,2
464903,4524563,FR,43,male,2018-04-27,2020-07-27,2
433714,1957804,PL,26,male,2018-06-20,2020-01-24,1
554586,2141043,PL,30,male,2018-12-10,2020-01-03,9
412077,4984637,PL,47,male,2018-10-14,2020-02-27,8
612620,6386538,US,17,male,2018-10-14,2020-08-19,7
522164,5192323,US,31,female,2018-08-03,2020-01-01,14
469643,1355095,US,26,male,2018-11-03,2020-01-01,54
539760,9147700,US,18,male,2018-11-24,2020-01-07,40
273995,7730800,IT,39,male,2018-11-13,2020-05-21,1
652648,3060766,NL,50,male,2018-04-08,2020-01-21,10
531658,7056431,NL,78,male,2018-03-30,2020-04-12,2
602770,4938561,US,62,unknown,2018-09-26,2020-06-02,2
6012,2978829,US,41,male,2018-05-01,2020-07-31,26
280225,7614836,FR,27,male,2018-04-20,2020-02-26,7
14914,8088067,US,43,male,2018-04-15,2020-05-22,8
476516,8814216,US,37,male,2018-07-17,2020-01-10,58
472802,3358660,DK,34,male,2018-01-25,2020-06-15,3
487133,1941898,US,32,female,2018-01-01,2020-05-26,8
23535,9465967,NL,18,male,2018-03-22,2020-08-13,1
319406,2584002,US,59,male,2018-07-02,2020-06-02,16
100762,4846799,US,28,female,2018-11-15,2020-06-06,14
247510,8827018,UK,18,male,2018-06-02,2020-03-03,2
392569,8380102,US,52,female,2018-01-17,2020-03-10,4
421787,6522235,US,28,male,2018-11-01,2020-07-31,10
412709,8351390,CZ,45,male,2018-05-29,2020-01-18,6
578537,3174986,US,49,unknown,2018-11-29,2020-06-23,2
7569,1298877,DE,33,male,2018-07-03,2020-01-03,9
600619,1678299,DK,23,male,2018-04-29,2020-04-30,2
254836,3897420,US,40,male,2018-12-18,2020-01-25,30
22243,4149517,US,20,male,2018-04-02,2020-01-21,17
439920,2304409,NL,37,female,2018-04-17,2020-02-02,3
413074,8105226,DK,38,male,2018-06-18,2020-03-12,6
108352,8221412,US,36,male,2018-09-29,2020-04-22,26
284717,6016587,US,70,male,2018-01-27,2020-08-12,21
29199,1460598,CZ,78,female,2018-10-13,2020-09-03,1
130643,4151760,NL,37,male,2018-03-29,2020-02-21,11
128845,1329161,PL,42,female,2018-11-03,2020-08-29,4
137399,5951301,PL,45,male,2018-03-11,2020-02-07,12
308899,2683105,US,43,male,2018-06-30,2020-06-03,34
652832,6091623,FR,31,male,2018-02-06,2020-08-06,5
258451,6757951,PL,29,male,2018-09-09,2020-01-12,14
106383,8856580,PL,43,male,2018-08-14,2020-02-05,7
639836,9961528,DE,78,male,2018-04-16,2020-08-22,2
428399,8339780,DE,18,female,2018-04-13,2020-07-25,2
223834,1544618,NL,48,male,2018-11-16,2020-02-23,7
522043,6484652,US,45,male,2018-12-06,2020-02-09,37
345775,2931809,US,26,male,2018-01-12,2020-04-29,9
131699,2509861,UK,35,female,2018-12-14,2020-05-01,1
157939,3485748,US,38,male,2018-05-16,2020-06-21,40
15294,2213572,US,40,female,2018-07-10,2020-06-17,6
128422,7202727,US,29,male,2018-03-31,2020-03-19,27
670655,1859763,US,77,female,2018-08-19,2020-05-07,2
449373,2469291,DE,28,male,2018-01-29,2020-07-23,2
421222,7043057,US,36,female,2018-05-19,2020-03-06,3
405467,6618825,NL,75,female,2018-08-07,2020-02-28,3
374656,1682645,NL,35,male,2018-09-17,2020-06-07,9
284350,4572374,US,28,female,2018-08-01,2020-06-01,11
666434,5333644,US,16,male,2018-08-19,2020-06-15,21
480142,3794250,DK,47,female,2018-11-10,2020-03-29,1
509953,2857733,FR,32,unknown,2018-07-22,2020-03-09,1
308081,1804494,US,64,female,2018-05-23,2020-03-04,3
372454,3851232,US,29,female,2018-08-25,2020-08-13,11
473544,8801240,IT,27,male,2018-11-16,2020-03-19,1
4058,9380573,US,40,female,2018-10-14,2020-07-04,6
510832,7542296,DK,43,male,2018-10-18,2020-07-11,3
254837,3897420,US,40,male,2018-12-18,2020-02-27,38
469313,4149477,PL,59,male,2018-03-26,2020-08-02,3
556751,7693369,US,39,male,2018-05-27,2020-03-08,35
184254,8206592,US,47,female,2018-05-05,2020-02-05,10
286348,5369122,DK,64,unknown,2018-01-19,2020-07-25,1
232343,1775826,PL,39,male,2018-09-22,2020-06-26,10
64292,8193997,US,78,male,2018-04-26,2020-07-09,2
51365,6483996,DK,29,male,2018-05-10,2020-03-01,3
576374,5111483,NL,46,male,2018-04-22,2020-01-11,12
306638,4513140,PL,19,male,2018-05-18,2020-07-12,4
245632,6636707,US,47,male,2018-06-10,2020-08-10,52
360832,8849598,US,19,unknown,2018-06-11,2020-05-09,2
583527,8016394,US,31,male,2018-06-21,2020-04-13,43
144698,6853926,DK,44,male,2018-02-07,2020-09-08,2
345303,3377841,US,56,unknown,2018-06-11,2020-07-14,1
282080,4240493,US,30,male,2018-07-15,2020-02-23,44
61400,5816918,PL,55,female,2018-08-13,2020-01-08,2
244260,7002334,NL,65,male,2018-10-16,2020-01-10,5
171905,1393255,US,56,male,2018-01-30,2020-05-13,17
540443,6398623,CZ,58,male,2018-11-06,2020-04-24,1
451413,9536485,US,76,female,2018-10-14,2020-02-14,5
601250,8900008,US,40,female,2018-02-13,2020-07-09,3
283999,4433739,DE,69,male,2018-11-01,2020-04-29,2
16604,6807582,US,67,male,2018-07-01,2020-02-19,5
451442,7147541,IT,48,unknown,2018-03-02,2020-07-05,1
171988,5397063,CZ,31,male,2018-05-06,2020-01-21,12
477571,6823725,US,32,unknown,2018-09-08,2020-01-07,12
346382,1799691,US,38,unknown,2018-03-25,2020-02-21,4
6656,1404848,US,30,female,2018-06-19,2020-04-05,19
45241,6668816,US,33,female,2018-05-28,2020-03-31,14
327047,4885480,FR,56,male,2018-04-10,2020-05-19,1
341782,4030751,PL,43,male,2018-09-25,2020-06-21,15
509780,5725241,US,35,male,2018-03-22,2020-03-01,44
313965,7289952,US,66,male,2018-11-18,2020-02-15,2
155491,3580216,US,69,female,2018-04-20,2020-01-27,4
68410,7676961,DE,17,male,2018-12-02,2020-03-07,4
339207,9399492,US,39,male,2018-03-14,2020-08-26,16
57269,7882494,US,57,male,2018-06-01,2020-08-23,22
594449,3693469,US,75,male,2018-02-22,2020-06-25,36
265453,4817672,US,27,male,2018-11-14,2020-09-08,18
414374,5618282,US,45,female,2018-07-08,2020-02-28,20
265504,1919686,DE,17,female,2018-05-05,2020-07-08,1
393605,3770927,DK,67,male,2018-03-30,2020-03-21,2
176752,3679615,US,50,male,2018-08-20,2020-08-04,52
554494,9395263,US,31,male,2018-11-09,2020-01-28,33
207894,2839449,DK,32,male,2018-01-01,2020-08-11,5
122291,2968081,US,16,male,2018-01-07,2020-08-01,6
421502,3197227,NL,39,male,2018-06-14,2020-06-30,1
68797,6614518,IT,35,unknown,2018-11-16,2020-03-17,1
293321,6706536,NL,28,male,2018-08-10,2020-03-24,4
423199,3551302,NL,32,female,2018-08-16,2020-09-05,6
465426,6819829,IT,41,male,2018-09-19,2020-02-07,6
516803,1743377,DE,36,male,2018-08-25,2020-03-09,10
118057,3643402,US,51,male,2018-05-19,2020-04-30,16
